-0.289304, 8.764243, -2.296451, 1.915391
-0.290501, 8.762878, -2.296257, 1.915564
-0.291820, 8.761372, -2.296035, 1.915753
-0.293066, 8.759948, -2.295818, 1.915931
-0.294323, 8.758510, -2.295594, 1.916111
-0.295667, 8.756971, -2.295346, 1.916303
-0.297336, 8.755058, -2.295029, 1.916541
-0.298317, 8.753932, -2.294836, 1.916681
-0.299429, 8.752654, -2.294611, 1.916839
-0.300620, 8.751284, -2.294364, 1.917008
-0.301937, 8.749768, -2.294083, 1.917194
-0.303150, 8.748369, -2.293815, 1.917366
-0.304429, 8.746893, -2.293525, 1.917546
-0.305669, 8.745461, -2.293236, 1.917721
-0.306961, 8.743966, -2.292927, 1.917903
-0.308182, 8.742553, -2.292629, 1.918075
-0.309476, 8.741052, -2.292306, 1.918256
-0.310645, 8.739695, -2.292010, 1.918420
-0.311896, 8.738242, -2.291689, 1.918595
-0.313158, 8.736775, -2.291360, 1.918771
-0.314416, 8.735311, -2.291029, 1.918946
-0.315638, 8.733887, -2.290702, 1.919117
-0.316921, 8.732393, -2.290356, 1.919295
-0.318234, 8.730861, -2.289997, 1.919477
-0.319437, 8.729455, -2.289665, 1.919643
-0.320719, 8.727957, -2.289308, 1.919820
-0.321902, 8.726572, -2.288975, 1.919984
-0.323144, 8.725118, -2.288624, 1.920155
-0.324425, 8.723618, -2.288260, 1.920331
-0.325644, 8.722188, -2.287912, 1.920498
-0.326883, 8.720734, -2.287557, 1.920668
-0.328137, 8.719262, -2.287198, 1.920839
-0.329420, 8.717755, -2.286830, 1.921014
-0.330656, 8.716302, -2.286475, 1.921182
-0.331855, 8.714892, -2.286131, 1.921345
-0.333104, 8.713421, -2.285770, 1.921515
-0.334365, 8.711936, -2.285406, 1.921685
-0.335628, 8.710447, -2.285040, 1.921856
-0.336848, 8.709008, -2.284687, 1.922021
-0.338134, 8.707491, -2.284315, 1.922194
-0.339330, 8.706078, -2.283971, 1.922355
-0.340584, 8.704596, -2.283611, 1.922523
-0.341811, 8.703147, -2.283261, 1.922687
-0.343054, 8.701676, -2.282909, 1.922853
-0.344320, 8.700180, -2.282553, 1.923022
-0.345532, 8.698746, -2.282216, 1.923183
-0.346779, 8.697269, -2.281872, 1.923349
-0.348037, 8.695780, -2.281529, 1.923516
-0.349250, 8.694344, -2.281203, 1.923676
-0.350501, 8.692863, -2.280871, 1.923841
-0.351794, 8.691331, -2.280533, 1.924011
-0.352990, 8.689914, -2.280226, 1.924168
-0.354605, 8.688001, -2.279819, 1.924380
-0.355979, 8.686373, -2.279481, 1.924560
-0.356954, 8.685218, -2.279247, 1.924687
-0.357964, 8.684022, -2.279009, 1.924818
-0.359186, 8.682574, -2.278726, 1.924977
-0.360441, 8.681087, -2.278443, 1.925140
-0.361704, 8.679591, -2.278166, 1.925303
-0.362920, 8.678152, -2.277907, 1.925460
-0.364474, 8.676311, -2.277586, 1.925660
-0.365423, 8.675188, -2.277397, 1.925782
-0.366658, 8.673727, -2.277156, 1.925940
-0.367917, 8.672237, -2.276917, 1.926101
-0.369159, 8.670767, -2.276689, 1.926260
-0.370354, 8.669354, -2.276476, 1.926412
-0.371609, 8.667869, -2.276260, 1.926571
-0.372851, 8.666400, -2.276054, 1.926728
-0.374130, 8.664888, -2.275850, 1.926890
-0.375367, 8.663426, -2.275659, 1.927046
-0.376635, 8.661927, -2.275469, 1.927205
-0.377851, 8.660490, -2.275292, 1.927358
-0.379813, 8.658172, -2.275016, 1.927603
-0.380764, 8.657048, -2.274889, 1.927722
-0.381584, 8.656079, -2.274783, 1.927824
-0.382986, 8.654424, -2.274606, 1.927998
-0.384074, 8.653139, -2.274476, 1.928133
-0.385315, 8.651674, -2.274333, 1.928287
-0.386575, 8.650186, -2.274196, 1.928442
-0.387797, 8.648745, -2.274071, 1.928593
-0.389112, 8.647195, -2.273944, 1.928754
-0.390323, 8.645767, -2.273836, 1.928903
-0.391540, 8.644333, -2.273735, 1.929052
-0.392782, 8.642870, -2.273641, 1.929203
-0.394062, 8.641363, -2.273552, 1.929359
-0.395280, 8.639930, -2.273478, 1.929506
-0.396637, 8.638335, -2.273404, 1.929671
-0.397807, 8.636961, -2.273351, 1.929812
-0.399076, 8.635471, -2.273303, 1.929964
-0.402027, 8.632008, -2.273214, 1.930319
-0.402802, 8.631100, -2.273205, 1.930411
-0.404102, 8.629578, -2.273198, 1.930566
-0.405393, 8.628068, -2.273202, 1.930719
-0.406606, 8.626650, -2.273218, 1.930863
-0.407871, 8.625173, -2.273244, 1.931012
-0.409139, 8.623693, -2.273282, 1.931162
-0.410386, 8.622239, -2.273331, 1.931308
-0.411672, 8.620742, -2.273390, 1.931459
-0.412897, 8.619316, -2.273457, 1.931602
-0.414153, 8.617855, -2.273535, 1.931749
-0.415529, 8.616257, -2.273632, 1.931908
-0.416680, 8.614921, -2.273724, 1.932042
-0.417977, 8.613418, -2.273838, 1.932192
-0.419226, 8.611970, -2.273957, 1.932336
-0.420482, 8.610517, -2.274088, 1.932480
-0.421747, 8.609055, -2.274229, 1.932625
-0.423003, 8.607605, -2.274381, 1.932768
-0.424282, 8.606129, -2.274545, 1.932914
-0.425653, 8.604549, -2.274733, 1.933070
-0.426801, 8.603228, -2.274900, 1.933200
-0.428072, 8.601765, -2.275092, 1.933344
-0.429413, 8.600225, -2.275303, 1.933495
-0.430652, 8.598801, -2.275505, 1.933634
-0.431886, 8.597385, -2.275713, 1.933772
-0.433149, 8.595938, -2.275931, 1.933913
-0.434485, 8.594407, -2.276168, 1.934062
-0.435741, 8.592969, -2.276395, 1.934202
-0.436968, 8.591565, -2.276621, 1.934338
-0.438240, 8.590110, -2.276859, 1.934479
-0.439523, 8.588643, -2.277101, 1.934621
-0.440788, 8.587199, -2.277343, 1.934760
-0.442132, 8.585664, -2.277601, 1.934907
-0.443336, 8.584289, -2.277835, 1.935039
-0.444652, 8.582788, -2.278090, 1.935183
-0.445879, 8.581387, -2.278329, 1.935317
-0.447222, 8.579856, -2.278591, 1.935463
-0.448435, 8.578473, -2.278826, 1.935595
-0.449747, 8.576978, -2.279080, 1.935737
-0.451019, 8.575527, -2.279325, 1.935874
-0.452298, 8.574070, -2.279569, 1.936012
-0.453568, 8.572623, -2.279809, 1.936148
-0.454813, 8.571204, -2.280041, 1.936282
-0.456112, 8.569724, -2.280281, 1.936421
-0.457405, 8.568251, -2.280517, 1.936559
-0.458687, 8.566790, -2.280749, 1.936696
-0.460008, 8.565286, -2.280986, 1.936836
-0.461269, 8.563849, -2.281212, 1.936970
-0.462504, 8.562443, -2.281433, 1.937101
-0.463803, 8.560965, -2.281664, 1.937238
-0.465058, 8.559537, -2.281886, 1.937370
-0.466275, 8.558152, -2.282102, 1.937498
-0.467667, 8.556568, -2.282350, 1.937644
-0.468882, 8.555187, -2.282567, 1.937771
-0.470164, 8.553731, -2.282796, 1.937904
-0.471578, 8.552125, -2.283048, 1.938052
-0.472764, 8.550778, -2.283260, 1.938175
-0.474004, 8.549370, -2.283481, 1.938303
-0.475301, 8.547897, -2.283712, 1.938437
-0.476627, 8.546392, -2.283950, 1.938574
-0.477846, 8.545010, -2.284169, 1.938699
-0.479123, 8.543562, -2.284400, 1.938830
-0.480408, 8.542105, -2.284633, 1.938962
-0.481689, 8.540654, -2.284864, 1.939092
-0.483037, 8.539127, -2.285107, 1.939230
-0.484295, 8.537703, -2.285333, 1.939357
-0.485540, 8.536293, -2.285554, 1.939484
-0.486920, 8.534731, -2.285798, 1.939623
-0.488253, 8.533223, -2.286031, 1.939758
-0.489428, 8.531893, -2.286234, 1.939876
-0.490720, 8.530431, -2.286453, 1.940006
-0.491964, 8.529023, -2.286662, 1.940130
-0.493258, 8.527558, -2.286874, 1.940260
-0.494545, 8.526102, -2.287081, 1.940388
-0.495907, 8.524561, -2.287296, 1.940524
-0.497166, 8.523136, -2.287489, 1.940649
-0.498423, 8.521712, -2.287677, 1.940773
-0.499716, 8.520248, -2.287868, 1.940901
-0.500955, 8.518845, -2.288047, 1.941024
-0.502399, 8.517210, -2.288251, 1.941166
-0.503521, 8.515940, -2.288407, 1.941276
-0.504880, 8.514401, -2.288591, 1.941409
-0.506112, 8.513007, -2.288756, 1.941530
-0.507649, 8.511266, -2.288959, 1.941680
-0.508669, 8.510111, -2.289091, 1.941779
-0.509952, 8.508659, -2.289255, 1.941904
-0.511308, 8.507123, -2.289424, 1.942035
-0.512562, 8.505703, -2.289576, 1.942157
-0.513877, 8.504214, -2.289732, 1.942284
-0.515033, 8.502905, -2.289865, 1.942395
-0.518054, 8.499483, -2.290201, 1.942685
-0.519424, 8.497930, -2.290341, 1.942816
-0.520660, 8.496530, -2.290461, 1.942934
-0.521951, 8.495065, -2.290580, 1.943057
-0.523277, 8.493560, -2.290695, 1.943184
-0.524536, 8.492132, -2.290797, 1.943303
-0.525819, 8.490675, -2.290894, 1.943425
-0.527097, 8.489223, -2.290984, 1.943545
-0.528675, 8.487429, -2.291085, 1.943694
-0.529645, 8.486327, -2.291140, 1.943786
-0.530957, 8.484834, -2.291207, 1.943909
-0.532250, 8.483362, -2.291265, 1.944030
-0.533847, 8.481542, -2.291325, 1.944180
-0.535144, 8.480063, -2.291362, 1.944301
-0.536164, 8.478899, -2.291384, 1.944396
-0.537339, 8.477557, -2.291403, 1.944506
-0.538658, 8.476051, -2.291414, 1.944628
-0.539966, 8.474555, -2.291415, 1.944750
-0.541174, 8.473173, -2.291406, 1.944861
-0.542457, 8.471703, -2.291386, 1.944980
-0.543780, 8.470186, -2.291355, 1.936431
-0.545017, 8.468766, -2.291312, 1.928400
-0.546319, 8.467269, -2.291250, 1.919899
-0.547557, 8.465845, -2.291177, 1.911781
-0.548971, 8.464214, -2.291075, 1.902454
-0.549979, 8.463051, -2.290988, 1.902624
-0.551387, 8.461423, -2.290857, 1.902860
-0.552517, 8.460116, -2.290740, 1.903049
-0.553771, 8.458663, -2.290599, 1.903259
-0.555030, 8.457203, -2.290447, 1.903469
-0.557634, 8.454180, -2.290106, 1.903903
-0.558485, 8.453189, -2.289977, 1.904045
-0.559865, 8.451582, -2.289759, 1.904274
-0.560743, 8.450557, -2.289611, 1.904419
-0.561495, 8.449679, -2.289478, 1.904544
-0.562453, 8.448559, -2.289304, 1.904703
-0.563917, 8.446844, -2.289025, 1.904945
-0.565782, 8.444658, -2.288648, 1.905252
-0.566831, 8.443426, -2.288421, 1.905425
-0.567874, 8.442200, -2.288186, 1.905596
-0.568766, 8.441149, -2.287977, 1.905743
-0.569887, 8.439827, -2.287705, 1.905927
-0.571215, 8.438259, -2.287372, 1.906144
-0.572656, 8.436555, -2.286993, 1.906380
-0.574865, 8.433936, -2.286378, 1.906741
-0.576078, 8.432496, -2.286025, 1.906938
-0.577239, 8.431113, -2.285676, 1.907128
-0.578495, 8.429618, -2.285287, 1.907332
-0.580722, 8.426960, -2.284576, 1.907693
-0.582455, 8.424885, -2.283991, 1.907974
-0.583687, 8.423407, -2.283560, 1.908173
-0.584734, 8.422149, -2.283184, 1.908342
-0.585877, 8.420774, -2.282765, 1.908526
-0.587102, 8.419298, -2.282307, 1.908723
-0.588335, 8.417811, -2.281836, 1.908922
-0.589720, 8.416137, -2.281295, 1.909144
-0.591185, 8.414363, -2.280709, 1.909379
-0.592489, 8.412782, -2.280173, 1.909588
-0.593602, 8.411429, -2.279707, 1.909766
-0.594409, 8.410447, -2.279362, 1.909895
-0.595676, 8.408904, -2.278816, 1.910097
-0.597065, 8.407209, -2.278205, 1.910318
-0.598114, 8.405926, -2.277735, 1.910485
-0.599806, 8.403854, -2.276967, 1.910754
-0.601642, 8.401603, -2.276115, 1.911045
-0.606124, 8.396092, -2.273995, 1.911754
-0.607340, 8.394589, -2.273396, 1.911946
-0.608509, 8.393143, -2.272816, 1.912130
-0.609798, 8.391546, -2.272172, 1.912332
-0.610975, 8.390086, -2.271579, 1.912517
-0.612293, 8.388448, -2.270910, 1.912723
-0.613543, 8.386893, -2.270271, 1.912918
-0.614567, 8.385617, -2.269744, 1.913078
-0.615763, 8.384125, -2.269125, 1.913264
-0.616936, 8.382660, -2.268514, 1.913447
-0.618178, 8.381108, -2.267863, 1.913640
-0.619341, 8.379651, -2.267249, 1.913820
-0.620507, 8.378189, -2.266631, 1.914001
-0.621734, 8.376650, -2.265979, 1.914191
-0.622901, 8.375183, -2.265356, 1.914371
-0.624117, 8.373652, -2.264705, 1.914559
-0.625288, 8.372178, -2.264078, 1.914739
-0.626543, 8.370596, -2.263406, 1.914932
-0.627689, 8.369149, -2.262792, 1.915108
-0.628854, 8.367678, -2.262168, 1.915287
-0.630102, 8.366100, -2.261502, 1.915477
-0.631303, 8.364580, -2.260861, 1.915661
-0.632411, 8.363177, -2.260272, 1.915830
-0.633772, 8.361452, -2.259551, 1.916037
-0.635100, 8.359767, -2.258851, 1.916239
-0.636128, 8.358462, -2.258313, 1.916394
-0.637171, 8.357136, -2.257769, 1.916552
-0.638324, 8.355670, -2.257171, 1.916727
-0.639605, 8.354040, -2.256511, 1.916920
-0.640699, 8.352648, -2.255953, 1.917085
-0.642275, 8.350641, -2.255154, 1.917321
-0.643034, 8.349674, -2.254773, 1.917435
-0.644342, 8.348006, -2.254120, 1.917631
-0.645537, 8.346482, -2.253530, 1.917809
-0.646639, 8.345075, -2.252990, 1.917974
-0.648850, 8.342251, -2.251918, 1.918303
-0.649393, 8.341558, -2.251660, 1.918383
-0.650432, 8.340229, -2.251169, 1.918537
-0.651358, 8.339045, -2.250737, 1.918674
-0.652628, 8.337421, -2.250149, 1.918862
-0.653759, 8.335973, -2.249633, 1.919029
-0.654922, 8.334485, -2.249110, 1.919200
-0.656080, 8.333003, -2.248597, 1.919369
-0.657316, 8.331421, -2.248058, 1.919550
-0.658483, 8.329926, -2.247558, 1.919721
-0.659658, 8.328422, -2.247063, 1.919892
-0.660816, 8.326938, -2.246584, 1.920061
-0.661986, 8.325440, -2.246109, 1.920231
-0.663161, 8.323935, -2.245640, 1.920401
-0.664575, 8.322122, -2.245085, 1.920605
-0.665526, 8.320903, -2.244719, 1.920742
-0.666759, 8.319324, -2.244253, 1.920920
-0.667936, 8.317815, -2.243816, 1.921089
-0.669219, 8.316170, -2.243350, 1.921273
-0.670660, 8.314323, -2.242838, 1.921479
-0.671431, 8.313335, -2.242572, 1.921589
-0.672731, 8.311669, -2.242130, 1.921773
-0.673803, 8.310296, -2.241775, 1.921926
-0.675101, 8.308631, -2.241355, 1.922110
-0.676166, 8.307267, -2.241020, 1.922260
-0.677413, 8.305669, -2.240637, 1.922436
-0.678558, 8.304202, -2.240294, 1.922597
-0.679770, 8.302650, -2.239940, 1.922767
-0.680963, 8.301122, -2.239599, 1.922934
-0.682119, 8.299641, -2.239275, 1.923096
-0.683269, 8.298167, -2.238958, 1.923256
-0.684475, 8.296620, -2.238633, 1.923424
-0.685659, 8.295103, -2.238319, 1.923589
-0.686869, 8.293552, -2.238004, 1.923756
-0.688000, 8.292102, -2.237714, 1.923913
-0.689243, 8.290507, -2.237399, 1.924084
-0.690490, 8.288907, -2.237087, 1.924256
-0.691570, 8.287520, -2.236820, 1.924405
-0.692719, 8.286045, -2.236537, 1.924562
-0.693981, 8.284423, -2.236230, 1.924735
-0.695116, 8.282964, -2.235956, 1.924890
-0.696281, 8.281466, -2.235679, 1.925049
-0.697453, 8.279959, -2.235403, 1.925208
-0.698645, 8.278426, -2.235127, 1.925370
-0.699820, 8.276914, -2.234859, 1.925530
-0.701032, 8.275354, -2.234585, 1.925694
-0.702198, 8.273852, -2.234325, 1.925851
-0.703396, 8.272309, -2.234061, 1.926012
-0.704558, 8.270813, -2.233810, 1.926168
-0.705779, 8.269239, -2.233550, 1.926332
-0.706978, 8.267694, -2.233301, 1.926493
-0.708131, 8.266209, -2.233066, 1.926647
-0.709281, 8.264727, -2.232837, 1.926800
-0.710523, 8.263126, -2.232595, 1.926965
-0.711598, 8.261741, -2.232390, 1.927108
-0.712815, 8.260171, -2.232163, 1.927269
-0.714046, 8.258585, -2.231939, 1.927432
-0.715212, 8.257080, -2.231731, 1.927585
-0.716349, 8.255614, -2.231535, 1.927735
-0.717579, 8.254029, -2.231328, 1.927896
-0.718725, 8.252552, -2.231142, 1.928046
-0.719937, 8.250989, -2.230951, 1.928205
-0.721174, 8.249395, -2.230765, 1.928366
-0.722294, 8.247952, -2.230602, 1.928511
-0.723445, 8.246470, -2.230443, 1.928661
-0.724667, 8.244896, -2.230281, 1.928819
-0.725811, 8.243422, -2.230138, 1.928967
-0.726990, 8.241905, -2.229998, 1.929118
-0.728261, 8.240269, -2.229856, 1.929282
-0.729413, 8.238787, -2.229737, 1.929429
-0.730549, 8.237327, -2.229628, 1.929575
-0.731773, 8.235754, -2.229519, 1.929731
-0.732924, 8.234275, -2.229426, 1.929877
-0.734100, 8.232766, -2.229341, 1.930026
-0.735337, 8.231179, -2.229262, 1.930183
-0.736529, 8.229651, -2.229196, 1.930333
-0.737685, 8.228170, -2.229142, 1.930479
-0.738941, 8.226561, -2.229094, 1.930636
-0.740040, 8.225155, -2.229063, 1.930774
-0.741245, 8.223614, -2.229038, 1.930924
-0.742445, 8.222081, -2.229025, 1.931074
-0.743644, 8.220550, -2.229024, 1.931223
-0.744814, 8.219059, -2.229034, 1.931368
-0.746019, 8.217523, -2.229055, 1.931517
-0.747236, 8.215973, -2.229089, 1.931666
-0.748387, 8.214510, -2.229133, 1.931808
-0.749586, 8.212985, -2.229190, 1.931955
-0.750775, 8.211476, -2.229258, 1.932100
-0.751999, 8.209923, -2.229341, 1.932249
-0.753206, 8.208394, -2.229436, 1.932396
-0.754370, 8.206921, -2.229540, 1.932536
-0.755565, 8.205411, -2.229658, 1.932681
-0.756765, 8.203895, -2.229790, 1.932825
-0.757967, 8.202380, -2.229935, 1.932969
-0.759211, 8.200814, -2.230099, 1.933118
-0.760396, 8.199324, -2.230268, 1.933260
-0.761610, 8.197798, -2.230454, 1.933404
-0.762873, 8.196213, -2.230662, 1.933554
-0.764034, 8.194759, -2.230866, 1.933691
-0.765213, 8.193284, -2.231085, 1.933830
-0.766433, 8.191759, -2.231324, 1.933973
-0.767618, 8.190281, -2.231569, 1.934112
-0.768825, 8.188776, -2.231831, 1.934253
-0.770135, 8.187146, -2.232129, 1.934406
-0.771247, 8.185764, -2.232395, 1.934535
-0.772588, 8.184100, -2.232726, 1.934690
-0.773708, 8.182713, -2.233014, 1.934819
-0.774950, 8.181175, -2.233342, 1.934962
-0.776162, 8.179676, -2.233672, 1.935101
-0.777320, 8.178246, -2.233995, 1.935233
-0.778573, 8.176701, -2.234352, 1.935376
-0.779771, 8.175225, -2.234701, 1.935512
-0.781056, 8.173642, -2.235082, 1.935658
-0.782203, 8.172231, -2.235427, 1.935788
-0.783435, 8.170718, -2.235803, 1.935927
-0.784644, 8.169233, -2.236176, 1.936063
-0.785870, 8.167730, -2.236560, 1.936200
-0.787131, 8.166183, -2.236960, 1.936341
-0.788390, 8.164642, -2.237365, 1.936482
-0.789598, 8.163165, -2.237759, 1.936616
-0.790835, 8.161654, -2.238169, 1.936753
-0.792009, 8.160222, -2.238564, 1.936883
-0.793236, 8.158726, -2.238984, 1.937018
-0.794458, 8.157238, -2.239409, 1.937152
-0.795726, 8.155695, -2.239857, 1.937292
-0.796953, 8.154206, -2.240298, 1.937426
-0.798161, 8.152741, -2.240740, 1.937557
-0.799553, 8.151054, -2.241259, 1.937708
-0.800647, 8.149731, -2.241674, 1.937827
-0.801880, 8.148242, -2.242149, 1.937960
-0.803133, 8.146730, -2.242638, 1.938095
-0.804334, 8.145282, -2.243113, 1.938224
-0.805577, 8.143786, -2.243610, 1.938357
-0.806802, 8.142314, -2.244105, 1.938487
-0.808060, 8.140803, -2.244617, 1.938621
-0.809291, 8.139326, -2.245122, 1.938752
-0.810533, 8.137837, -2.245635, 1.938883
-0.811834, 8.136280, -2.246175, 1.939021
-0.813046, 8.134832, -2.246680, 1.939148
-0.814272, 8.133366, -2.247192, 1.939277
-0.815518, 8.131878, -2.247714, 1.939407
-0.816759, 8.130397, -2.248235, 1.939537
-0.818144, 8.128746, -2.248815, 1.939681
-0.819250, 8.127430, -2.249278, 1.939795
-0.820517, 8.125922, -2.249808, 1.939927
-0.821765, 8.124437, -2.250329, 1.940056
-0.823010, 8.122957, -2.250847, 1.940184
-0.824276, 8.121453, -2.251371, 1.940314
